,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
478,회사원B, 43.3,회사원A채널 촬영 할 때 빌려입었던 옷 보여드림, 133605,2020. 6. 7, 1789, 39,148,https://www.youtube.com/watch?v=ku7p9_wgnYA,,,
479,회사원B, 43.3,제 띵품 악세서리 보여드림, 185080,2020. 6. 4, 2316, 102,,https://www.youtube.com/watch?v=nb_rgD5ZdR0,,,
480,회사원B, 43.3,뜯는다 택배, 178140,2020. 5. 21, 2472, 74,266,https://www.youtube.com/watch?v=Xo3mBbZ32T0,,,
481,회사원B, 43.3,제 예쁜 찻잔을 보세요!!, 89363,2020. 5. 17, 1749, 38,214,https://www.youtube.com/watch?v=5w8nzqzwMyE,,,
482,회사원B, 43.3,제 가방입니다, 165459,2020. 5. 14, 1933, 78,225,https://www.youtube.com/watch?v=GDljIP2XqeU,,,
483,회사원B, 43.3,내가 대리만족 하려고 하드 털어봄 : 정샘물 인스피레이션 스파, 157065,2020. 4. 28, 2121, 40,144,https://www.youtube.com/watch?v=ip97_ENPBIQ,,,
484,회사원B, 43.3,퇴근이 10분 빨라지는 엑셀 단축키 : 마우스에 손 안대고 엑셀 하는 법, 675146,2020. 4. 27, 35757, 189,907,https://www.youtube.com/watch?v=iblbVTuKc7k,,,
485,회사원B, 43.3,LA에서 친구 만나서 노는 VLOG, 47098,2020. 4. 9, 780, 18,114,https://www.youtube.com/watch?v=aSOwOebeHYw,,,
486,회사원B, 43.3,파리에서 웬갖 호사 누려 봄 : 샤넬 에서 메이크업 받기/리츠호텔 애프터눈티/만다린오리엔탈 스파, 121854,2020. 4. 8, 2330, 50,244,https://www.youtube.com/watch?v=PKhdD-ePUA8,,,
487,회사원B, 43.3,사무실로 온 신상 언박싱 합니다. 45분동안 합니다., 171583,2020. 4. 1, 2331, 67,319,https://www.youtube.com/watch?v=FK6UtjWD7RE,,,
488,회사원B, 43.3,대박 구성 맥 크리스마스 캘린더 뜯어 봄, 478122,2020. 3. 29, 6100, 248,562,https://www.youtube.com/watch?v=TzRcPdc575c,,,
489,회사원B, 43.3,푸켓 리조트 풀빌라 룸투어, 45527,2020. 3. 25, 1103, 18,67,https://www.youtube.com/watch?v=7oaAF7j1qns,,,
490,회사원B, 43.3,터키항공 라운지는 거의 빕스더라, 32228,2020. 3. 24, 574, 24,65,https://www.youtube.com/watch?v=6H3tACrw4eo,,,
