,channel,subs,title,views,date,like,hate,review,urls,hashtag1,hashtag2,hashtag3
885,Minsco 민스코, 32.2,신컬러 출시! 롬앤 제로 벨벳 틴트 전컬러 (앤셜리 컴백 + 쉘 누드 비치) | 립스코💋 | 민스코 Minsco, 177371,최초 공개: 2020. 7. 7, 5683, 30,439,https://www.youtube.com/watch?v=OS8tQozp52g,,,
886,Minsco 민스코, 32.2,숨겨뒀던... 1분 데일리 메이크업 4가지 (그때 헤라룩 세로영상) | 민스코 Minsco, 52940,최초 공개: 2020. 7. 5, 2063, 6,156,https://www.youtube.com/watch?v=7SyLjbfNNl4,,,
887,Minsco 민스코, 32.2,🤭롬앤 페어칩 온고잉 기념! 빈티지 메이크업 with 신상들 (라네즈쿠션/데이지크/라이크홀리/어퓨 등), 125864,최초 공개: 2020. 7. 4, 3850, 43,454,https://www.youtube.com/watch?v=pbq_7kcqSME,25N ,BLACK ,BROWN
888,Minsco 민스코, 32.2,처음 듣는데...1위 쿠션? 자빈드서울 윙크 쿠션 장단점 리뷰! (지속력까지✔️) | 민스코 Minsco, 97345,최초 공개: 2020. 6. 5, 2230, 16,272,https://www.youtube.com/watch?v=o9sbLFlvbLU,,,
889,Minsco 민스코, 32.2,센언니! 이목구비 꽉 채워주시고 코찌 추가요👆 (청하 커버댄스 무쌍 메이크업) | 민스코 Minsco, 57824,최초 공개: 2020. 6. 4, 1680, 19,138,https://www.youtube.com/watch?v=UMcsXALeMCg,DEEP ,SMOOTHER ,BE01
890,Minsco 민스코, 32.2,/댄스코/ CHUNG HA(청하) - STAY TONIGHT DANCE cover. | 민스코 Minsco, 76045,최초 공개: 2020. 5. 23, 4138, 71,365,https://www.youtube.com/watch?v=eDBvOLwfHIQ,,,
891,Minsco 민스코, 32.2,나.원래.댄서야😭 청하 안무가한테 STAY TONIGHT 배우기! (댄서 리안) | 댄스코 | 민스코 Minsco, 59022,최초 공개: 2020. 5. 22, 1958, 13,132,https://www.youtube.com/watch?v=sPBhPrJ9T5I,,,
892,Minsco 민스코, 32.2,메이크업 순-삭! 블랙헤드 순-삭! 인생 클렌징오일 #민스코샵 (넘버즈인), 46005,최초 공개: 2020. 5. 17,,,147,https://www.youtube.com/watch?v=TqnxUh80qfQ,,,
581,보송지니Couple, 28,안녕하세요 보송지니입니다., 112699,2020. 7. 24, 2104, 46,275,https://www.youtube.com/watch?v=WOUjIeAFoWk,,,
582,보송지니Couple, 28,보송지니) 요즘 핫한 연예인 치아 관리방법! / 🦷하나도 안가는 무삭제 제로네이트 했어요! / [무삭제 라미네이트 + 미백], 53375,2020. 7. 1, 782, 16,127,https://www.youtube.com/watch?v=4RrdWaEItbY,,,
583,보송지니Couple, 28,보송지니)인생 증명사진 찍었습니다❤️ 화면빨 잘받는 증명사진 Make-up🤍 [은발커플증명사진], 264843,2020. 6. 12, 5601, 88,360,https://www.youtube.com/watch?v=wtLNkbC8WCU,아넷사 ,퍼펙트UV선스크린스킨케어밀크,
584,보송지니Couple, 28,보송지니) 남자친구 지갑털기 롭스 50 만원 하울 !쇼핑하고 커플 메이크업 하기 💕, 89611,2020. 4. 27, 2079, 37,134,https://www.youtube.com/watch?v=NUTFYVvf1O8,롭스하울 ,롭스쇼핑 ,봄메이크업
585,보송지니Couple, 28,보송지니) [요청폭주] 최초로 공개하는 지니의 메이크업 영상💜 긴머리 고데기 같이해요~, 424797,2020. 3. 25, 9582, 157,539,https://www.youtube.com/watch?v=XL40n7Rd3Yc,,,
586,보송지니Couple, 28,보송지니) 봄 맞이 셀프 커플 염색했어요 !! ❣🌷, 113880,2020. 2. 9, 2713, 39,215,https://www.youtube.com/watch?v=uDfsPtIXOrk,,,
587,보송지니Couple, 28,보송지니) 여자친구가 괌에 갔다! 2년만에 흑발로 몰래 염색하고 공항 마중나가기❤️, 786111,2020. 1. 17, 6714, 141,310,https://www.youtube.com/watch?v=nYuHqhAfIYE,,,
588,보송지니Couple, 28,보송지니) 호캉스!! 마카오에 가다❤️ 호텔이 넘 커서 길 잃을뻔했지 뭐야.. 힐링Vlog, 229919,2020. 1. 9, 4131, 60,189,https://www.youtube.com/watch?v=Ao8okiTCnVQ,,,
589,보송지니Couple, 28,보송지니) 남자친구 몰래 4년만에 흑발하고 반응보기ㅋㅋㅋㅋ, 967760,2019. 11. 25, 9363, 169,407,https://www.youtube.com/watch?v=xt8iUjmHX9o,,,
590,보송지니Couple, 28,보송지니) 꿀잼보장!! 일주일만에 상봉! 한옥마을 데이트💙 팬들에게 둘러싸이다!, 249570,2019. 11. 18, 5209, 66,251,https://www.youtube.com/watch?v=1gk63tw3QHc,,,
591,보송지니Couple, 28,보송지니) 할리퀸 조커 Couple 메이크업♠️, 195925,2019. 11. 2, 5927, 104,224,https://www.youtube.com/watch?v=gwahh-gfm3k,,,
732,hanabono하나보노, 27.1,완전! 대박! 티 안나는 여드름패치 소개 바르는 여드름패치가 있다구?, 125,2020. 8. 5, 14, 2,19,https://www.youtube.com/watch?v=vsOBkeMkfW4,,,
733,hanabono하나보노, 27.1,큰 가슴들 모여라~ 노와이어브라추천브라렛추천, 9185,2020. 7. 24, 861, 4,47,https://www.youtube.com/watch?v=rqYxAg50gNE,,,
734,hanabono하나보노, 27.1,추성훈 콜라챌린지 노브랜드 펩시 맥스 콜라 원샷하고 트림 안하고 노래부르기, 43568,2020. 7. 19, 960, 3,30,https://www.youtube.com/watch?v=KFagf4CQ1kU,,,
735,hanabono하나보노, 27.1,얼음물로 세안을 하면 모공이 작아진다구? 진짜인지 리얼 실험 #모공줄이는법 #모공관리, 13769,2020. 7. 17, 598, 5,46,https://www.youtube.com/watch?v=GwS788VKMRQ,,,
736,hanabono하나보노, 27.1,비타민 화장품 뭐가 좋은데? 폼클렌징 앰플 크림까지 다 써봤다!, 9221,2020. 6. 26, 578, 7,32,https://www.youtube.com/watch?v=KXQX6u03RJQ,,,
737,hanabono하나보노, 27.1,1일1깡? 난 1일1앰플이다 화려한 조명이 나를 감싸는 듯한 스킨케어, 41196,2020. 6. 21, 545, 6,72,https://www.youtube.com/watch?v=-N80AcvT3mo,,,
738,hanabono하나보노, 27.1,밀키스가 블루에이드 만난날 #쿨톤여름메이크업 #여름쿨톤메이트업, 51238,2020. 6. 10, 624, 6,66,https://www.youtube.com/watch?v=vSx-HABAY2M,,,
739,hanabono하나보노, 27.1,땀과 피지에 대항하는 피부 클린뷰티템 소개 feat 얼루어, 22299,2020. 6. 1, 415, 5,36,https://www.youtube.com/watch?v=JsrTIGdWvgM,,,
740,hanabono하나보노, 27.1,[대박이벤트] 하나보노이자 #콧노래상점 사장님의 분단위로 움직이는 일상 대공개!! #홈카페 #홈카페컵, 20531,2020. 5. 31, 356, 3,83,https://www.youtube.com/watch?v=uRPtPijeNys,,,
